POA_CODE_2016,Equal Weighted Score,Disabled Score,Indigenous Score,Senior's Score,Youth Score,Number of people under Median income,Number of Households with more than 3 people,Number of households with 1 or less cars,Number of people aged 14 and old with a disability,Number of people aged 55+,Number Of Immigrants arrived since 2011,Number of 15-24 Year Olds,Number of people who travel to work ONLY by Taxi,Total Indigenous Population,Single Parent Families with Children under 15,Total Population
4423,0.16482894,0.11875000,0.09574489,0.16533666,0.27948420,0.23750000,0.66843750,0.12774194,0.00000000,0.33067332,0.00000000,0.08425735,0.00000000,0.01589207,0.00000000,0.00184557
4424,0.21605745,0.21743697,0.15407161,0.19237620,0.30034502,0.35924370,0.52547269,0.23258336,0.07563025,0.38475240,0.00000000,0.08408034,0.00000000,0.02225780,0.00000000,0.00220157
4425,0.19608369,0.22317352,0.12684994,0.21197007,0.22234123,0.28196347,0.39383562,0.18471056,0.16438356,0.42394015,0.00000000,0.02885526,0.00000000,0.03870215,0.29950187,0.00202357
4426,0.30577358,0.34072581,0.20728615,0.23590218,0.43918018,0.53629032,0.86945565,0.25754422,0.14516129,0.47180436,0.00000000,0.09343053,0.00000000,0.03417650,0.26447947,0.00113357
4427,0.19723966,0.17806268,0.14954544,0.18479442,0.27655610,0.27065527,0.45459402,0.27295285,0.08547009,0.36958885,0.03656220,0.10802224,0.00000000,0.05131343,0.15572391,0.00326020
4428,0.22668177,0.23085586,0.16569547,0.19860259,0.31157317,0.38513514,0.55686937,0.21098518,0.07657658,0.39720519,0.00000000,0.09330299,0.00000000,0.06045032,0.18055556,0.00621124
4454,0.17923699,0.15492210,0.12425408,0.19185393,0.24591784,0.19511331,0.43980170,0.25029699,0.11473088,0.38370787,0.00779037,0.09845936,0.00000000,0.04502003,0.15484162,0.00658597
4455,0.20011970,0.15809863,0.15370188,0.19495714,0.29372114,0.20766557,0.58899216,0.25088761,0.10853170,0.29000384,0.05249823,0.12733920,0.09991044,0.07678233,0.22286172,0.07947200
4461,0.14743530,0.07758621,0.05518999,0.26313527,0.19382972,0.00000000,0.44612069,0.22024472,0.15517241,0.52627053,0.00000000,0.10895347,0.00000000,0.00000000,0.00000000,0.00051526
4462,0.27780976,0.31363636,0.20476166,0.23702108,0.35581993,0.51818182,0.50965909,0.27096774,0.10909091,0.47404217,0.00000000,0.12447108,0.00000000,0.02889467,0.29814050,0.00100242
4465,0.24171629,0.23628049,0.18149816,0.22489508,0.32419142,0.33597561,0.58551829,0.26309992,0.13658537,0.44979016,0.02086721,0.11217187,0.00000000,0.11542208,0.17775314,0.01149501
4467,0.19143016,0.16751269,0.10654291,0.20659012,0.28507490,0.28934010,0.67861675,0.11887997,0.04568528,0.41318025,0.02791878,0.05346278,0.00000000,0.01613408,0.00000000,0.00181747
4468,0.21713501,0.21617647,0.15282667,0.22693267,0.27260423,0.27941176,0.47352941,0.27552182,0.15294118,0.45386534,0.00000000,0.06195393,0.00000000,0.05401227,0.12860963,0.00236083
4470,0.23123191,0.21114298,0.20525533,0.18059566,0.32793366,0.31232513,0.54539731,0.32346517,0.10996083,0.36119131,0.05796493,0.13054702,0.00000000,0.15177654,0.28140103,0.03345450
4472,0.27563755,0.29119916,0.20977849,0.25819917,0.34337338,0.39305750,0.51108871,0.38071755,0.18934081,0.51639834,0.01671342,0.08862975,0.00000000,0.05200771,0.12265715,0.01333121
4474,0.12556843,0.07661290,0.06995418,0.20513233,0.15057432,0.15322581,0.27822581,0.09157128,0.00000000,0.41026466,0.00000000,0.07927439,0.00000000,0.03417650,0.00000000,0.00084315
4477,0.24751786,0.24038462,0.18280505,0.22827547,0.33860632,0.36538462,0.58052885,0.32299421,0.11538462,0.45655093,0.00000000,0.08551761,0.00000000,0.03848507,0.07007576,0.00435630
4478,0.24709940,0.23686975,0.19085893,0.22310296,0.33756596,0.37920168,0.61607143,0.29967471,0.09453782,0.44620591,0.01540616,0.05531601,0.00000000,0.08012809,0.13779603,0.00443125
4479,0.02981590,0.00000000,0.00003045,0.11923317,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.23846633,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00012179
4480,0.19860555,0.16661119,0.18053850,0.16596325,0.28130924,0.22137150,0.49958389,0.30050256,0.11185087,0.33192651,0.01464714,0.10377902,0.00000000,0.19327241,0.23290159,0.00700755
4481,0.14588404,0.05888430,0.12845239,0.19445189,0.20174757,0.11776860,0.35640496,0.19354839,0.00000000,0.38890377,0.00000000,0.13926834,0.00000000,0.20138712,0.27103681,0.00110547
4482,0.13448006,0.00000000,0.12174563,0.11809761,0.29807700,0.00000000,0.67767857,0.28894009,0.00000000,0.23619523,0.13095238,0.22568932,0.00000000,0.19675897,0.00000000,0.00128347
4486,0.22542924,0.23133001,0.17288018,0.21438225,0.28312453,0.31756757,0.46621622,0.24833662,0.14509246,0.42876450,0.02347084,0.10037771,0.00000000,0.11905866,0.17105263,0.00655787
4487,0.21972005,0.21562298,0.18635860,0.17180660,0.30509203,0.30051646,0.56655504,0.23090860,0.13072950,0.34361321,0.03136432,0.12238801,0.00000000,0.18501421,0.26465021,0.02899515
4488,0.25917603,0.28900000,0.20480011,0.22638404,0.31651998,0.49400000,0.51750000,0.17032258,0.08400000,0.45276808,0.00000000,0.08425735,0.00000000,0.15256388,0.13118182,0.00231399
4489,0.21920266,0.16540404,0.11383564,0.30189677,0.29567419,0.23989899,0.69696970,0.10752688,0.09090909,0.60379355,0.00000000,0.13830120,0.00000000,0.10701731,0.00000000,0.00089936
4490,0.28358500,0.29447961,0.27867339,0.22941065,0.33177637,0.40752461,0.46097046,0.36232476,0.18143460,0.45882130,0.00902485,0.09628565,0.00000000,0.33155046,0.49200869,0.01329374
4491,0.26575743,0.25000000,0.21472618,0.30122063,0.29708291,0.50000000,0.40855263,0.24651952,0.00000000,0.60244127,0.00000000,0.03325948,0.00000000,0.11152330,0.34521531,0.00086189
4492,0.21351389,0.17483660,0.18514497,0.19950125,0.29457273,0.31045752,0.47916667,0.29917774,0.03921569,0.39900249,0.01797386,0.08948901,0.00000000,0.12810601,0.35724896,0.00283862
4493,0.13186957,0.19565217,0.00004684,0.33177925,0.00000000,0.00000000,0.00000000,0.00000000,0.39130435,0.66355850,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00018737
4494,0.17689978,0.14155629,0.12571878,0.13476243,0.30556162,0.28311258,0.71399007,0.18329417,0.00000000,0.26952486,0.00000000,0.04184968,0.00000000,0.03508183,0.00000000,0.00138652
4496,0.17603915,0.14990602,0.11666086,0.13865712,0.29893261,0.23214286,0.64849624,0.21610478,0.06766917,0.27731423,0.00000000,0.09898654,0.00000000,0.01593190,0.16438824,0.00246388
4497,0.17202822,0.12347095,0.10312512,0.19057860,0.27093823,0.24694190,0.61983945,0.11068363,0.00000000,0.38115720,0.00000000,0.10628794,0.00000000,0.05183958,0.10029191,0.00303536
4498,0.13261668,0.06566820,0.08725046,0.11135755,0.26619052,0.13133641,0.61607143,0.17660175,0.00000000,0.22271510,0.03379416,0.14075248,0.00000000,0.03905885,0.20150817,0.00200483
4500,0.22407309,0.17656423,0.22290861,0.15742817,0.33939134,0.24600835,0.74571944,0.22253888,0.10712012,0.27736430,0.05642556,0.14329869,0.03749204,0.02588647,0.25781982,0.39720073
4501,0.24615795,0.24131760,0.20364906,0.16532767,0.37433747,0.34000530,0.63490854,0.37854480,0.14262990,0.33065533,0.04536350,0.14389124,0.00000000,0.04306794,0.33232109,0.05297821
4502,0.21134692,0.18394051,0.15579252,0.16627125,0.33938339,0.26066405,0.71692702,0.25281338,0.10721697,0.29588813,0.03952425,0.12712912,0.03665437,0.02845940,0.25836093,0.08123325
4503,0.24483523,0.21112059,0.25155446,0.16749715,0.34916872,0.29282834,0.68751432,0.27518270,0.12941284,0.27186907,0.06799768,0.14114954,0.06312524,0.02929559,0.34560283,0.40891121
4504,0.17822481,0.14873741,0.13662037,0.10083215,0.32670930,0.20766704,0.80709901,0.14179793,0.08980779,0.20166431,0.04698577,0.15027323,0.00000000,0.02304563,0.28016720,0.17397088
4505,0.24500185,0.23849135,0.19415228,0.20151179,0.34585198,0.32399032,0.68128728,0.23172432,0.15299237,0.37193224,0.03218104,0.14640600,0.03109134,0.02932040,0.24961662,0.19157408
4506,0.24833684,0.25800665,0.21374833,0.15343244,0.36815996,0.36305594,0.71222490,0.23886941,0.15295736,0.28742792,0.04724133,0.15848958,0.01943696,0.04877163,0.39597141,0.20429634
4507,0.37618206,0.41826287,0.31503122,0.38427233,0.38716182,0.56004024,0.40814477,0.50673362,0.27648550,0.73349451,0.03324698,0.07372866,0.03505016,0.02341793,0.22837389,0.16993311
4508,0.27393714,0.29456549,0.23967998,0.18784650,0.37365658,0.40081864,0.63785894,0.31629804,0.18831234,0.34899778,0.05264484,0.13965072,0.02669521,0.05566895,0.41744676,0.18593431
4509,0.20560257,0.15158612,0.18661710,0.14352184,0.34068524,0.21647567,0.78571873,0.22679975,0.08669656,0.18495366,0.16637325,0.13374682,0.10209002,0.02118591,0.31337516,0.28200708
4510,0.29314896,0.29730716,0.30683261,0.19668945,0.37176661,0.40897752,0.62700165,0.31500898,0.18563680,0.36266261,0.05336342,0.13607830,0.03071630,0.05084164,0.38065829,0.45250230
4511,0.30264372,0.35328477,0.23188936,0.25792994,0.36747082,0.49249588,0.56567482,0.30899644,0.21407367,0.51585988,0.02539857,0.10271614,0.00000000,0.04088779,0.25962317,0.08517734
4512,0.18641599,0.17645991,0.10270466,0.17828395,0.28821543,0.25530215,0.65902818,0.10205994,0.09761766,0.35656791,0.02343599,0.13647144,0.00000000,0.02123868,0.15244837,0.03221787
4514,0.21823833,0.23286399,0.15066142,0.20372386,0.28570406,0.30730011,0.53760636,0.16447953,0.15842788,0.36450608,0.01262831,0.13343023,0.04294165,0.06153062,0.19489465,0.06933541
4515,0.25543675,0.27894316,0.18429128,0.21468229,0.34383027,0.39622293,0.60591474,0.26822454,0.16166339,0.42936458,0.13713911,0.10495886,0.00000000,0.03467266,0.26899159,0.03804501
4516,0.19267693,0.19360333,0.10825843,0.15340151,0.31544445,0.26608630,0.74432248,0.09616371,0.12112036,0.30680302,0.01526621,0.15520531,0.00000000,0.03368493,0.15723281,0.03709880
4517,0.24358864,0.26425295,0.16752269,0.21502600,0.32755291,0.36730013,0.53694299,0.27345368,0.16120577,0.43005200,0.01922237,0.13251483,0.00000000,0.02221696,0.17192899,0.00711997
4518,0.23256931,0.24200395,0.15232309,0.20339083,0.33255938,0.35074038,0.66326505,0.19167595,0.13326752,0.40678166,0.02750905,0.12455615,0.00000000,0.01945327,0.19856412,0.04742276
4519,0.24492222,0.26719380,0.17729262,0.19320320,0.34199924,0.36811654,0.64590256,0.23448160,0.16627107,0.38640640,0.02850305,0.11949624,0.00000000,0.02766244,0.30748171,0.07890989
4520,0.17579312,0.12168460,0.10234490,0.19356069,0.28558229,0.17925887,0.73759567,0.09793290,0.06411034,0.34696526,0.02556330,0.12754172,0.04015611,0.00859074,0.11183658,0.12359708
4521,0.19482364,0.16926533,0.11195238,0.21913871,0.27893812,0.24402748,0.62636099,0.14538635,0.09450317,0.37105967,0.01705426,0.09997767,0.06721776,0.01411135,0.15484816,0.04428435
4550,0.24995285,0.25728212,0.17060343,0.23362838,0.33829748,0.37714353,0.61086152,0.23405851,0.13742072,0.39257037,0.02627046,0.13112636,0.07468640,0.03135856,0.29274777,0.03985310
4551,0.30106146,0.27881260,0.31834718,0.25115150,0.35593455,0.36847602,0.59290889,0.35208046,0.18914917,0.46494203,0.05105788,0.11027282,0.03736097,0.02136385,0.26032268,0.53146840
4552,0.31175442,0.32710211,0.22643939,0.34711459,0.34636160,0.47488733,0.49354394,0.33657495,0.17931689,0.63138525,0.01674178,0.08044019,0.06284393,0.01532916,0.21651016,0.07896611
4553,0.20897061,0.20367934,0.13321945,0.16764023,0.33134344,0.30398065,0.74229757,0.15287398,0.10337803,0.33528045,0.02987608,0.12622154,0.00000000,0.02086211,0.21897039,0.05516104
4554,0.20633744,0.19851053,0.12675288,0.18780091,0.31228543,0.31227530,0.67334361,0.16074358,0.08474576,0.37560183,0.03860640,0.10277925,0.00000000,0.01578052,0.20212915,0.01821214
4555,0.22908271,0.22965704,0.15447708,0.20110374,0.33109300,0.32718412,0.67941336,0.20629323,0.13212996,0.40220748,0.02673887,0.11148129,0.00000000,0.01958301,0.23836889,0.06484795
4556,0.26087418,0.22271862,0.25378191,0.22463171,0.34236447,0.30062875,0.63553155,0.29361389,0.14480849,0.41502899,0.06848562,0.13968367,0.03423443,0.01488736,0.21717341,0.40599764
4557,0.22994106,0.18192652,0.19195461,0.20386206,0.34202103,0.27046352,0.64738609,0.30211287,0.09338952,0.31840730,0.10960407,0.14812162,0.08931683,0.01741138,0.28214859,0.17783066
4558,0.29294831,0.27302614,0.25876048,0.28591373,0.35409289,0.35396337,0.46223843,0.48117929,0.19208892,0.48887071,0.08562508,0.11899047,0.08295674,0.02040103,0.22647455,0.17949823
4559,0.23435582,0.23783816,0.15045809,0.22323639,0.32589065,0.31336023,0.66655790,0.21017499,0.16231609,0.39617378,0.03277435,0.11346949,0.05029900,0.01910769,0.20580389,0.05918945
4560,0.28144675,0.28408231,0.25269001,0.24422245,0.34479225,0.37658467,0.58778382,0.30575884,0.19157994,0.44499678,0.03000631,0.10904166,0.04344812,0.03137318,0.26683151,0.29704334
4561,0.22113651,0.22230311,0.14633321,0.19680416,0.31910558,0.31482252,0.66911918,0.17594332,0.12978369,0.39360833,0.03152154,0.11653730,0.00000000,0.02703033,0.19098850,0.06753668
4562,0.22438192,0.20728065,0.14345963,0.23428701,0.31250040,0.32868699,0.66498911,0.15447739,0.08587430,0.41581485,0.02943373,0.10184810,0.05275918,0.01542727,0.16190247,0.07524686
4563,0.25882660,0.27245518,0.18453785,0.24602330,0.33229005,0.38602854,0.60073868,0.24735749,0.15888181,0.49204660,0.01902965,0.09503549,0.00000000,0.02536833,0.23209805,0.07939705
4564,0.25138739,0.23574261,0.20439350,0.21327100,0.35214244,0.35251629,0.59245468,0.34555816,0.11896894,0.42654199,0.04621849,0.11804064,0.00000000,0.02030712,0.30449309,0.09919245
4565,0.29152041,0.29806034,0.22972721,0.28235806,0.35593603,0.42750000,0.56508621,0.33462514,0.16862069,0.53548026,0.04033333,0.09653277,0.02923586,0.02097023,0.27442633,0.13581346
4566,0.29818521,0.27011017,0.22556381,0.35265508,0.34441177,0.38881709,0.47191193,0.43057607,0.15140325,0.61399308,0.06679796,0.08634200,0.09131709,0.00678145,0.19780616,0.07608064
4567,0.24779291,0.21124955,0.18849498,0.27183062,0.31959649,0.29967774,0.53632217,0.34304941,0.12282135,0.48593793,0.08021665,0.09933663,0.05772331,0.00807876,0.23121947,0.10317401
4568,0.25527499,0.27585115,0.17658942,0.23171180,0.33694760,0.41833146,0.60671075,0.22584276,0.13337085,0.46342360,0.01599137,0.09690543,0.00000000,0.02891635,0.24299765,0.03326713
4569,0.25250389,0.28402094,0.17868516,0.21262269,0.33468677,0.43873153,0.58155018,0.24777531,0.12931034,0.42524538,0.01806240,0.07069005,0.00000000,0.01304768,0.26925661,0.01518615
4570,0.31609428,0.34396511,0.30363741,0.25466266,0.36211193,0.47477605,0.55700583,0.30615504,0.21315417,0.45685997,0.01534261,0.11051080,0.05246535,0.03623981,0.30718358,0.39737873
4571,0.25903004,0.28800989,0.16884763,0.26411105,0.31515158,0.37577256,0.52773486,0.28159018,0.20024722,0.52822209,0.00000000,0.07550875,0.00000000,0.01047685,0.24322958,0.00755092
4572,0.22739597,0.20761748,0.17413902,0.22493035,0.30289704,0.24242041,0.43800531,0.40396746,0.17281455,0.44986069,0.11255685,0.12719496,0.00000000,0.01311624,0.19333686,0.03705196
4573,0.23679140,0.21596099,0.21053221,0.19047025,0.33020213,0.29376784,0.64125357,0.28465425,0.13815414,0.36884003,0.06056454,0.10113287,0.01210048,0.01758057,0.26336217,0.24612617
4574,0.27685120,0.32251541,0.20223427,0.25083670,0.33181844,0.46475347,0.48839561,0.31164571,0.18027735,0.50167340,0.01129944,0.06247897,0.00000000,0.02040584,0.27792758,0.01213206
4575,0.25600623,0.22805653,0.22096715,0.23067263,0.34432863,0.30924843,0.61648599,0.33255776,0.14686462,0.42123001,0.05435925,0.11902232,0.04011524,0.01933846,0.24229584,0.22272395
4580,0.41409786,0.54747387,0.32922113,0.37445585,0.40524058,0.75061488,0.33145880,0.47563951,0.34433286,0.74891169,0.01277584,0.06324914,0.00000000,0.04494990,0.25990795,0.04568024
4581,0.25589999,0.26745902,0.19440216,0.27187768,0.28986109,0.38934426,0.32237705,0.34343733,0.14557377,0.54375537,0.07213115,0.10428573,0.00000000,0.03056835,0.19354694,0.01425868
4600,0.32580140,0.40873460,0.24751595,0.27202431,0.37493073,0.59574468,0.48292273,0.33377885,0.22172452,0.54404861,0.00000000,0.08727665,0.00000000,0.05220240,0.22035020,0.00833786
4601,0.30061497,0.37167952,0.22635558,0.25501798,0.34940679,0.54541560,0.46192159,0.29372253,0.19794344,0.51003596,0.00628392,0.09656744,0.00000000,0.05537939,0.22481888,0.01090480
4605,0.31054233,0.35267396,0.31771229,0.19026098,0.38152211,0.50216808,0.54050950,0.34553363,0.20317985,0.38052196,0.01589924,0.13787724,0.00000000,0.37780447,0.46724889,0.04534298
4606,0.32008426,0.35895339,0.22833723,0.33355080,0.35949562,0.47383483,0.51129395,0.35338802,0.24407195,0.53711796,0.00524666,0.09946569,0.12998365,0.06323909,0.29944065,0.02288696
4608,0.28020568,0.32398240,0.20649118,0.25674263,0.33360651,0.52255226,0.46967822,0.25529650,0.12541254,0.51348526,0.00000000,0.08689908,0.00000000,0.03962819,0.13228823,0.00848776
4610,0.28151274,0.31816880,0.22832076,0.22255345,0.35700797,0.41962601,0.57131907,0.31175115,0.21671159,0.40939935,0.01791330,0.12533564,0.03570755,0.04290716,0.32707057,0.13899871
4611,0.22486790,0.20127119,0.15717064,0.21556279,0.32546697,0.40254237,0.62129237,0.12629852,0.00000000,0.43112558,0.00000000,0.15173463,0.00000000,0.09876428,0.37057011,0.00107736
4612,0.31455928,0.38326848,0.22402335,0.31671793,0.33422735,0.59143969,0.38594358,0.28166186,0.17509728,0.63343587,0.00000000,0.07786428,0.00000000,0.02061228,0.12760877,0.00237957
4613,0.33752044,0.45949477,0.24776236,0.28582724,0.35699740,0.61236934,0.42574042,0.31403844,0.30662021,0.57165449,0.01277584,0.07584140,0.00000000,0.05660358,0.13966318,0.00803807
4614,0.34959078,0.45061337,0.26856560,0.29858729,0.38059686,0.60681049,0.40862944,0.41427870,0.29441624,0.59717458,0.00000000,0.09266883,0.00000000,0.04212788,0.24046301,0.01104532
4615,0.33222549,0.43712777,0.25656499,0.26511288,0.37009631,0.56242910,0.47882693,0.34145427,0.31182643,0.53022577,0.00701929,0.09767496,0.00000000,0.05633888,0.26507954,0.06603774
4620,0.30395018,0.34593750,0.20300449,0.31954489,0.34731384,0.53437500,0.53906250,0.23419355,0.15750000,0.63908978,0.00000000,0.08162431,0.00000000,0.03973018,0.10931818,0.00371925
4621,0.34322866,0.44636848,0.25140660,0.30101415,0.37412542,0.61006730,0.47889792,0.32956416,0.28266966,0.60202830,0.01131053,0.07797231,0.00000000,0.04931919,0.26363891,0.01667572
4625,0.26608992,0.30769928,0.19679400,0.22901984,0.33084655,0.41648551,0.51093750,0.27461431,0.19891304,0.45803968,0.03653382,0.12134890,0.00000000,0.07024756,0.24160903,0.02582863
4626,0.23884343,0.24637681,0.18555484,0.19958595,0.32385611,0.37862319,0.53515625,0.27384292,0.11413043,0.39917191,0.13201993,0.10780209,0.00000000,0.06909596,0.19804018,0.02065729
4627,0.27323178,0.31755986,0.23636028,0.22405503,0.31495194,0.43329532,0.44747719,0.29617096,0.20182440,0.44811006,0.00627138,0.08286427,0.00000000,0.20778686,0.22437027,0.00818797
4630,0.27435035,0.31502499,0.19921561,0.26087945,0.32228134,0.44512703,0.45262391,0.29794037,0.18492295,0.52175891,0.01068999,0.09343406,0.00000000,0.03132964,0.17756806,0.02246538
4650,0.33489839,0.38179015,0.30482333,0.28291291,0.37006718,0.49474787,0.51471076,0.36008418,0.26883243,0.50015706,0.01000757,0.11072590,0.06566876,0.04698550,0.30159187,0.31747578
4655,0.36150453,0.39524303,0.37937560,0.28741654,0.38398297,0.52630629,0.51795777,0.39044833,0.26417978,0.53033283,0.02595778,0.10121948,0.04450024,0.04299170,0.31176586,0.55775608
4659,0.37050043,0.47908844,0.28010359,0.35257601,0.37023368,0.66781393,0.38411295,0.36727361,0.29036295,0.70515201,0.00726603,0.06173424,0.00000000,0.04044290,0.20978875,0.04488393
4660,0.34179781,0.43177047,0.25726925,0.31319357,0.36495795,0.61161652,0.44362316,0.31585363,0.25192442,0.62638715,0.01231631,0.08873849,0.00000000,0.03469787,0.20654940,0.06690900
4662,0.29798651,0.39269912,0.21441457,0.22268917,0.36214318,0.54646018,0.55609987,0.23416663,0.23893805,0.44537834,0.01390645,0.11184604,0.00000000,0.06964919,0.31786576,0.00738229
4670,0.34224308,0.33855802,0.39998391,0.25877169,0.37165870,0.45575082,0.55576134,0.35463367,0.22136522,0.46029720,0.03544331,0.12048898,0.05724619,0.04379972,0.30609530,0.74575144
4671,0.32108506,0.42280564,0.23673426,0.26428937,0.36051098,0.56347962,0.48810015,0.29506469,0.28213166,0.52857873,0.01270417,0.09539945,0.00000000,0.03163906,0.27054491,0.05675367
4673,0.30613220,0.35276074,0.22805542,0.26626302,0.37744961,0.55368098,0.54898390,0.31021176,0.15184049,0.53252605,0.00843558,0.09692179,0.00000000,0.04224886,0.18443252,0.00608008
4674,0.37130296,0.51455892,0.27683175,0.30283526,0.39098589,0.71691937,0.44581323,0.32427025,0.31219848,0.60567052,0.00758098,0.07694072,0.00000000,0.05257198,0.24862164,0.01356542
4676,0.29733952,0.33671875,0.20469134,0.31398067,0.33396731,0.50468750,0.51210937,0.29274194,0.16875000,0.62796135,0.00000000,0.02633042,0.00000000,0.01986509,0.20497159,0.00147084
